Date,Date,Precipitation,Temperature,Wind
1961-05-02,1961-05-02,31.0,11.2,26.0
1961-05-03,1961-05-03,7.0,11.3,33.0
1961-05-04,1961-05-04,14.0,14.4,21.0
1961-05-05,1961-05-05,0.0,15.9,46.0
1961-05-06,1961-05-06,16.0,13.7,32.0
1961-05-07,1961-05-07,50.0,9.1,40.0
1961-05-08,1961-05-08,129.0,8.6,61.0
1961-05-09,1961-05-09,43.0,9.6,57.0
1961-05-10,1961-05-10,43.0,8.4,46.0
1961-05-11,1961-05-11,30.0,9.3,30.0
1961-05-12,1961-05-12,57.0,9.0,28.0
1961-05-13,1961-05-13,2.0,9.1,38.0
1961-05-14,1961-05-14,0.0,9.4,41.0
1961-05-15,1961-05-15,24.0,9.5,24.0
1961-05-16,1961-05-16,1.0,11.2,29.0
1961-05-17,1961-05-17,0.0,10.2,22.0
1961-05-18,1961-05-18,0.0,10.8,21.0
1961-05-19,1961-05-19,6.0,9.0,41.0
1961-05-20,1961-05-20,24.0,9.3,29.0
1961-05-21,1961-05-21,4.0,10.8,28.0
1961-05-22,1961-05-22,0.0,11.4,19.0
1961-05-23,1961-05-23,0.0,9.7,25.0
1961-05-24,1961-05-24,0.0,11.1,22.0
1961-05-25,1961-05-25,0.0,13.6,9.0
1961-05-26,1961-05-26,1.0,9.7,33.0
1961-05-27,1961-05-27,0.0,8.4,36.0
1961-05-28,1961-05-28,4.0,8.4,15.0
1961-05-29,1961-05-29,18.0,7.8,20.0
1961-05-30,1961-05-30,139.0,8.4,47.0
1961-05-31,1961-05-31,17.0,11.0,12.0
1961-06-01,1961-06-01,89.0,15.3,15.0
1961-06-02,1961-06-02,6.0,16.5,36.0
1961-06-03,1961-06-03,0.0,15.7,19.0
1961-06-04,1961-06-04,0.0,19.2,35.0
1961-06-05,1961-06-05,0.0,20.7,23.0
1961-06-06,1961-06-06,11.0,20.6,19.0
1961-06-07,1961-06-07,270.0,17.2,18.0
1961-06-08,1961-06-08,0.0,16.0,21.0
1961-06-09,1961-06-09,9.0,14.3,19.0
1961-06-10,1961-06-10,0.0,13.6,26.0
1961-06-11,1961-06-11,17.0,14.8,20.0
1961-06-12,1961-06-12,38.0,13.9,29.0
1961-06-13,1961-06-13,36.0,12.4,22.0
1961-06-14,1961-06-14,6.0,11.9,37.0
1961-06-15,1961-06-15,0.0,11.3,27.0
1961-06-16,1961-06-16,0.0,15.7,12.0
1961-06-17,1961-06-17,0.0,18.6,31.0
1961-06-18,1961-06-18,19.0,15.0,42.0
1961-06-19,1961-06-19,0.0,13.6,39.0
1961-06-20,1961-06-20,0.0,14.3,14.0
1961-06-21,1961-06-21,0.0,13.9,20.0
1961-06-22,1961-06-22,0.0,17.2,23.0
1961-06-23,1961-06-23,0.0,16.8,41.0
1961-06-24,1961-06-24,0.0,18.6,38.0
1961-06-25,1961-06-25,0.0,21.0,36.0
1961-06-26,1961-06-26,12.0,22.6,26.0
1961-06-27,1961-06-27,75.0,13.8,31.0
1961-06-28,1961-06-28,0.0,14.4,41.0
1961-06-29,1961-06-29,0.0,17.8,16.0
1961-06-30,1961-06-30,0.0,22.0,12.0
1961-07-01,1961-07-01,0.0,22.6,12.0
1961-07-02,1961-07-02,0.0,24.4,7.0
1961-07-03,1961-07-03,12.0,16.0,27.0
1961-07-04,1961-07-04,28.0,12.8,56.0
1961-07-05,1961-07-05,44.0,10.5,59.0
1961-07-06,1961-07-06,24.0,11.8,41.0
1961-07-07,1961-07-07,0.0,16.3,27.0
1961-07-08,1961-07-08,202.0,14.9,37.0
1961-07-09,1961-07-09,6.0,13.6,48.0
1961-07-10,1961-07-10,0.0,13.4,35.0
1961-07-11,1961-07-11,5.0,16.5,13.0
1961-07-12,1961-07-12,151.0,21.1,26.0
1961-07-13,1961-07-13,41.0,15.8,29.0
1961-07-14,1961-07-14,21.0,14.7,51.0
1961-07-15,1961-07-15,1.0,15.8,28.0
1961-07-16,1961-07-16,46.0,13.4,17.0
1961-07-17,1961-07-17,19.0,13.0,22.0
1961-07-18,1961-07-18,31.0,13.0,24.0
1961-07-19,1961-07-19,15.0,13.8,38.0
1961-07-20,1961-07-20,115.0,14.4,52.0
1961-07-21,1961-07-21,15.0,14.2,44.0
1961-07-22,1961-07-22,5.0,13.2,42.0
1961-07-23,1961-07-23,1.0,13.4,39.0
1961-07-24,1961-07-24,1.0,12.7,22.0
1961-07-25,1961-07-25,1.0,15.5,22.0
1961-07-26,1961-07-26,79.0,17.6,54.0
1961-07-27,1961-07-27,70.0,15.4,51.0
1961-07-28,1961-07-28,9.0,12.1,28.0
1961-07-29,1961-07-29,27.0,12.8,32.0
1961-07-30,1961-07-30,0.0,13.0,9.0
1961-07-31,1961-07-31,0.0,14.1,7.0
1961-08-01,1961-08-01,0.0,15.8,13.0
1961-08-02,1961-08-02,46.0,14.9,7.0
1961-08-03,1961-08-03,46.0,13.4,27.0
1961-08-04,1961-08-04,52.0,14.8,52.0
1961-08-05,1961-08-05,186.0,18.2,25.0
1961-08-06,1961-08-06,7.0,16.8,24.0
1961-08-07,1961-08-07,23.0,14.6,16.0
1961-08-08,1961-08-08,29.0,15.7,32.0
1961-08-09,1961-08-09,0.0,16.4,28.0
1961-08-10,1961-08-10,0.0,16.5,0.0
1961-08-11,1961-08-11,56.0,15.6,7.0
1961-08-12,1961-08-12,25.0,12.4,16.0
1961-08-13,1961-08-13,13.0,14.3,20.0
1961-08-14,1961-08-14,17.0,14.5,30.0
1961-08-15,1961-08-15,203.0,13.0,52.0
1961-08-16,1961-08-16,104.0,10.8,48.0
1961-08-17,1961-08-17,34.0,13.2,18.0
1961-08-18,1961-08-18,41.0,14.0,34.0
1961-08-19,1961-08-19,12.0,13.6,36.0
1961-08-20,1961-08-20,17.0,14.8,40.0
1961-08-21,1961-08-21,75.0,14.9,67.0
1961-08-22,1961-08-22,113.0,13.9,54.0
1961-08-23,1961-08-23,17.0,14.0,41.0
1961-08-24,1961-08-24,87.0,15.2,36.0
1961-08-25,1961-08-25,0.0,14.8,1.0
1961-08-26,1961-08-26,0.0,18.9,17.0
1961-08-27,1961-08-27,0.0,17.5,22.0
1961-08-28,1961-08-28,0.0,14.5,2.0
1961-08-29,1961-08-29,0.0,18.2,4.0
1961-08-30,1961-08-30,0.0,20.4,7.0
1961-08-31,1961-08-31,0.0,20.5,2.0
1961-09-01,1961-09-01,0.0,20.4,0.0
1961-09-02,1961-09-02,0.0,20.1,1.0
1961-09-03,1961-09-03,0.0,20.2,1.0
1961-09-04,1961-09-04,0.0,18.9,0.0
1961-09-05,1961-09-05,4.0,17.6,15.0
1961-09-06,1961-09-06,192.0,14.6,36.0
1961-09-07,1961-09-07,95.0,11.0,42.0
1961-09-08,1961-09-08,11.0,13.4,32.0
1961-09-09,1961-09-09,7.0,12.9,36.0
1961-09-10,1961-09-10,0.0,13.5,18.0
1961-09-11,1961-09-11,26.0,14.5,18.0
1961-09-12,1961-09-12,0.0,13.6,26.0
1961-09-13,1961-09-13,54.0,16.9,22.0
1961-09-14,1961-09-14,45.0,15.1,56.0
1961-09-15,1961-09-15,0.0,17.5,42.0
1961-09-16,1961-09-16,0.0,21.5,29.0
1961-09-17,1961-09-17,0.0,21.6,11.0
1961-09-18,1961-09-18,0.0,16.8,7.0
1961-09-19,1961-09-19,0.0,18.0,34.0
1961-09-20,1961-09-20,0.0,16.3,36.0
1961-09-21,1961-09-21,0.0,14.8,16.0
1961-09-22,1961-09-22,0.0,15.7,1.0
1961-09-23,1961-09-23,0.0,13.6,8.0
1961-09-24,1961-09-24,5.0,15.0,4.0
1961-09-25,1961-09-25,0.0,13.2,16.0
1961-09-26,1961-09-26,0.0,11.3,5.0
1961-09-27,1961-09-27,0.0,15.0,19.0
1961-09-28,1961-09-28,0.0,18.8,5.0
1961-09-29,1961-09-29,4.0,16.8,13.0
1961-09-30,1961-09-30,14.0,19.2,14.0
1961-10-01,1961-10-01,18.0,14.4,10.0
1961-10-02,1961-10-02,0.0,12.2,36.0
1961-10-03,1961-10-03,0.0,13.6,38.0
1961-10-04,1961-10-04,0.0,12.2,20.0
1961-10-05,1961-10-05,0.0,12.4,5.0
1961-10-06,1961-10-06,0.0,16.3,25.0
1961-10-07,1961-10-07,3.0,14.2,30.0
1961-10-08,1961-10-08,121.0,10.1,7.0
1961-10-09,1961-10-09,0.0,12.4,19.0
1961-10-10,1961-10-10,0.0,13.4,12.0
1961-10-11,1961-10-11,0.0,15.4,16.0
1961-10-12,1961-10-12,0.0,9.2,3.0
1961-10-13,1961-10-13,0.0,8.9,3.0
1961-10-14,1961-10-14,0.0,11.8,4.0
1961-10-15,1961-10-15,0.0,10.7,2.0
1961-10-16,1961-10-16,0.0,9.9,31.0
1961-10-17,1961-10-17,157.0,8.5,58.0
1961-10-18,1961-10-18,23.0,8.1,64.0
1961-10-19,1961-10-19,0.0,8.0,38.0
1961-10-20,1961-10-20,0.0,7.8,32.0
1961-10-21,1961-10-21,0.0,6.6,2.0
1961-10-22,1961-10-22,0.0,9.6,27.0
1961-10-23,1961-10-23,36.0,9.1,41.0
1961-10-24,1961-10-24,73.0,12.6,40.0
1961-10-25,1961-10-25,53.0,11.3,41.0
1961-10-26,1961-10-26,20.0,12.1,32.0
1961-10-27,1961-10-27,14.0,12.5,37.0
1961-10-28,1961-10-28,0.0,9.8,36.0
1961-10-29,1961-10-29,5.0,8.4,15.0
1961-10-30,1961-10-30,0.0,5.7,20.0
1961-10-31,1961-10-31,31.0,9.8,68.0
1961-11-01,1961-11-01,4.0,9.4,56.0
1961-11-02,1961-11-02,57.0,10.0,56.0
1961-11-03,1961-11-03,34.0,5.6,68.0
1961-11-04,1961-11-04,8.0,1.8,41.0
1961-11-05,1961-11-05,0.0,0.6,2.0
1961-11-06,1961-11-06,11.0,2.4,7.0
1961-11-07,1961-11-07,140.0,7.0,18.0
1961-11-08,1961-11-08,15.0,4.9,36.0
1961-11-09,1961-11-09,111.0,7.2,25.0
1961-11-10,1961-11-10,0.0,3.8,29.0
1961-11-11,1961-11-11,0.0,3.8,18.0
1961-11-12,1961-11-12,0.0,7.2,46.0
1961-11-13,1961-11-13,30.0,5.3,78.0
1961-11-14,1961-11-14,5.0,4.4,42.0
1961-11-15,1961-11-15,0.0,1.7,8.0
1961-11-16,1961-11-16,20.0,3.0,29.0
1961-11-17,1961-11-17,7.0,6.4,32.0
1961-11-18,1961-11-18,1.0,6.0,28.0
1961-11-19,1961-11-19,0.0,1.4,8.0
1961-11-20,1961-11-20,0.0,0.0,16.0
1961-11-21,1961-11-21,0.0,-2.0,9.0
1961-11-22,1961-11-22,0.0,-0.7,9.0
1961-11-23,1961-11-23,13.0,2.6,6.0
1961-11-24,1961-11-24,1.0,2.2,3.0
1961-11-25,1961-11-25,0.0,3.6,22.0
1961-11-26,1961-11-26,68.0,2.1,21.0
1961-11-27,1961-11-27,158.0,3.8,33.0
1961-11-28,1961-11-28,2.0,4.4,17.0
1961-11-29,1961-11-29,4.0,5.2,51.0
1961-11-30,1961-11-30,315.0,8.2,86.0
1961-12-01,1961-12-01,302.0,5.3,50.0
1961-12-02,1961-12-02,16.0,5.6,58.0
1961-12-03,1961-12-03,4.0,3.8,51.0
1961-12-04,1961-12-04,298.0,4.8,15.0
1961-12-05,1961-12-05,8.0,8.9,93.0
1961-12-06,1961-12-06,9.0,2.1,63.0
1961-12-07,1961-12-07,0.0,0.8,34.0
1961-12-08,1961-12-08,0.0,-0.7,22.0
1961-12-09,1961-12-09,7.0,0.9,15.0
1961-12-10,1961-12-10,181.0,5.6,8.0
1961-12-11,1961-12-11,142.0,9.1,58.0
1961-12-12,1961-12-12,62.0,7.8,11.0
1961-12-13,1961-12-13,4.0,0.4,42.0
1961-12-14,1961-12-14,3.0,-3.5,49.0
1961-12-15,1961-12-15,0.0,-6.1,5.0
1961-12-16,1961-12-16,0.0,-6.4,6.0
1961-12-17,1961-12-17,0.0,-10.7,4.0
1961-12-18,1961-12-18,0.0,-9.1,0.0
1961-12-19,1961-12-19,0.0,-4.6,4.0
1961-12-20,1961-12-20,6.0,2.0,28.0
1961-12-21,1961-12-21,15.0,0.2,6.0
1961-12-22,1961-12-22,30.0,-3.0,27.0
1961-12-23,1961-12-23,0.0,-7.6,1.0
1961-12-24,1961-12-24,0.0,-9.0,0.0
1961-12-25,1961-12-25,0.0,-10.2,1.0
1961-12-26,1961-12-26,0.0,-8.2,1.0
1961-12-27,1961-12-27,0.0,-5.3,20.0
1961-12-28,1961-12-28,1.0,-7.6,9.0
1961-12-29,1961-12-29,4.0,0.8,18.0
1961-12-30,1961-12-30,3.0,5.4,35.0
1961-12-31,1961-12-31,47.0,6.3,37.0
1962-01-01,1962-01-01,3.0,0.9,80.0
1962-01-02,1962-01-02,0.0,-2.7,20.0
1962-01-03,1962-01-03,7.0,-0.1,29.0
1962-01-04,1962-01-04,2.0,-0.6,26.0
1962-01-05,1962-01-05,3.0,-2.4,44.0
1962-01-06,1962-01-06,59.0,2.1,59.0
1962-01-07,1962-01-07,8.0,2.6,29.0
1962-01-08,1962-01-08,1.0,2.8,26.0
1962-01-09,1962-01-09,6.0,3.3,40.0
1962-01-10,1962-01-10,31.0,5.0,53.0
1962-01-11,1962-01-11,30.0,7.8,66.0
1962-01-12,1962-01-12,89.0,4.4,78.0
1962-01-13,1962-01-13,2.0,3.4,96.0
1962-01-14,1962-01-14,92.0,2.9,92.0
1962-01-15,1962-01-15,1.0,1.4,67.0
1962-01-16,1962-01-16,21.0,3.7,75.0
1962-01-17,1962-01-17,2.0,6.2,58.0
1962-01-18,1962-01-18,2.0,6.4,62.0
1962-01-19,1962-01-19,47.0,5.3,71.0
1962-01-20,1962-01-20,28.0,5.2,73.0
1962-01-21,1962-01-21,145.0,8.8,67.0
1962-01-22,1962-01-22,71.0,4.8,95.0
1962-01-23,1962-01-23,17.0,3.7,80.0
1962-01-24,1962-01-24,188.0,6.2,49.0
1962-01-25,1962-01-25,25.0,6.6,46.0
1962-01-26,1962-01-26,65.0,5.0,53.0
1962-01-27,1962-01-27,16.0,3.7,44.0
1962-01-28,1962-01-28,0.0,-0.5,40.0
1962-01-29,1962-01-29,0.0,-5.4,30.0
1962-01-30,1962-01-30,0.0,-5.7,24.0
1962-01-31,1962-01-31,0.0,-5.3,33.0
1962-02-01,1962-02-01,30.0,-2.2,45.0
1962-02-02,1962-02-02,2.0,-1.4,43.0
1962-02-03,1962-02-03,16.0,-0.9,38.0
1962-02-04,1962-02-04,68.0,1.8,43.0
1962-02-05,1962-02-05,57.0,3.8,66.0
1962-02-06,1962-02-06,6.0,3.9,40.0
1962-02-07,1962-02-07,14.0,6.5,35.0
1962-02-08,1962-02-08,12.0,3.0,38.0
1962-02-09,1962-02-09,0.0,1.6,34.0
1962-02-10,1962-02-10,8.0,4.0,43.0
1962-02-11,1962-02-11,131.0,3.5,57.0
1962-02-12,1962-02-12,269.0,6.1,128.0
1962-02-13,1962-02-13,8.0,1.6,46.0
1962-02-14,1962-02-14,0.0,-0.8,53.0
1962-02-15,1962-02-15,60.0,-1.2,44.0
1962-02-16,1962-02-16,63.0,5.5,115.0
1962-02-17,1962-02-17,3.0,3.1,93.0
1962-02-18,1962-02-18,5.0,3.2,47.0
1962-02-19,1962-02-19,1.0,5.0,53.0
1962-02-20,1962-02-20,0.0,5.2,45.0
1962-02-21,1962-02-21,0.0,0.0,27.0
1962-02-22,1962-02-22,0.0,-1.6,32.0
1962-02-23,1962-02-23,0.0,-2.4,35.0
1962-02-24,1962-02-24,10.0,-1.8,32.0
1962-02-25,1962-02-25,1.0,-5.3,42.0
1962-02-26,1962-02-26,0.0,-2.6,51.0
1962-02-27,1962-02-27,1.0,-1.5,39.0
1962-02-28,1962-02-28,0.0,-1.6,30.0
1962-03-01,1962-03-01,3.0,-1.0,14.0
1962-03-02,1962-03-02,2.0,-1.5,5.0
1962-03-03,1962-03-03,0.0,0.4,20.0
1962-03-04,1962-03-04,20.0,-0.5,17.0
1962-03-05,1962-03-05,41.0,-1.6,45.0
1962-03-06,1962-03-06,0.0,-3.4,16.0
1962-03-07,1962-03-07,0.0,-3.9,4.0
1962-03-08,1962-03-08,0.0,-1.9,23.0
1962-03-09,1962-03-09,0.0,1.1,38.0
1962-03-10,1962-03-10,28.0,3.9,4.0
1962-03-11,1962-03-11,24.0,3.0,3.0
1962-03-12,1962-03-12,7.0,-1.8,29.0
1962-03-13,1962-03-13,0.0,-7.0,17.0
1962-03-14,1962-03-14,34.0,-4.0,22.0
1962-03-15,1962-03-15,0.0,-2.9,22.0
1962-03-16,1962-03-16,0.0,-3.2,6.0
1962-03-17,1962-03-17,0.0,-0.7,10.0
1962-03-18,1962-03-18,0.0,-1.2,7.0
1962-03-19,1962-03-19,1.0,-0.6,7.0
1962-03-20,1962-03-20,9.0,1.4,14.0
1962-03-21,1962-03-21,0.0,1.4,7.0
1962-03-22,1962-03-22,0.0,-0.2,1.0
1962-03-23,1962-03-23,0.0,0.4,3.0
1962-03-24,1962-03-24,0.0,-0.4,11.0
1962-03-25,1962-03-25,0.0,-0.2,2.0
1962-03-26,1962-03-26,5.0,4.6,21.0
1962-03-27,1962-03-27,36.0,3.6,25.0
1962-03-28,1962-03-28,19.0,2.2,25.0
1962-03-29,1962-03-29,56.0,3.2,16.0
1962-03-30,1962-03-30,63.0,10.0,22.0
1962-03-31,1962-03-31,4.0,4.5,49.0
1962-04-01,1962-04-01,67.0,3.0,64.0
1962-04-02,1962-04-02,28.0,5.7,60.0
1962-04-03,1962-04-03,54.0,9.4,53.0
1962-04-04,1962-04-04,38.0,6.0,27.0
1962-04-05,1962-04-05,155.0,6.0,2.0
1962-04-06,1962-04-06,17.0,3.8,24.0
1962-04-07,1962-04-07,161.0,4.9,52.0
1962-04-08,1962-04-08,98.0,7.0,69.0
1962-04-09,1962-04-09,11.0,5.0,45.0
1962-04-10,1962-04-10,19.0,3.1,26.0
1962-04-11,1962-04-11,17.0,8.2,18.0
1962-04-12,1962-04-12,2.0,7.4,18.0
1962-04-13,1962-04-13,7.0,4.4,17.0
1962-04-14,1962-04-14,48.0,2.9,27.0
1962-04-15,1962-04-15,9.0,4.6,54.0
1962-04-16,1962-04-16,63.0,5.8,30.0
1962-04-17,1962-04-17,0.0,8.8,9.0
1962-04-18,1962-04-18,0.0,14.8,1.0
1962-04-19,1962-04-19,0.0,12.4,11.0
1962-04-20,1962-04-20,1.0,12.3,1.0
1962-04-21,1962-04-21,0.0,14.4,4.0
1962-04-22,1962-04-22,0.0,13.4,19.0
1962-04-23,1962-04-23,0.0,9.7,27.0
1962-04-24,1962-04-24,0.0,16.0,5.0
1962-04-25,1962-04-25,0.0,12.0,12.0
1962-04-26,1962-04-26,1.0,10.1,18.0
1962-04-27,1962-04-27,1.0,8.6,36.0
1962-04-28,1962-04-28,62.0,5.4,31.0
1962-04-29,1962-04-29,7.0,5.9,16.0
1962-04-30,1962-04-30,9.0,2.7,12.0
1962-05-01,1962-05-01,14.0,5.2,19.0
1962-05-02,1962-05-02,0.0,6.0,19.0
1962-05-03,1962-05-03,2.0,6.4,36.0
1962-05-04,1962-05-04,8.0,6.4,9.0
1962-05-05,1962-05-05,0.0,7.3,1.0
1962-05-06,1962-05-06,78.0,12.0,23.0
1962-05-07,1962-05-07,9.0,15.4,34.0
1962-05-08,1962-05-08,17.0,12.4,2.0
1962-05-09,1962-05-09,84.0,13.7,3.0
1962-05-10,1962-05-10,30.0,10.4,37.0
1962-05-11,1962-05-11,38.0,8.9,35.0
1962-05-12,1962-05-12,58.0,8.8,8.0
1962-05-13,1962-05-13,38.0,8.0,6.0
1962-05-14,1962-05-14,28.0,7.8,29.0
1962-05-15,1962-05-15,9.0,8.5,20.0
1962-05-16,1962-05-16,29.0,8.6,39.0
1962-05-17,1962-05-17,68.0,9.5,20.0
1962-05-18,1962-05-18,0.0,10.7,29.0
1962-05-19,1962-05-19,21.0,12.4,14.0
1962-05-20,1962-05-20,55.0,8.9,32.0
1962-05-21,1962-05-21,20.0,11.7,20.0
1962-05-22,1962-05-22,8.0,11.8,29.0
1962-05-23,1962-05-23,1.0,10.9,56.0
1962-05-24,1962-05-24,51.0,8.6,25.0
1962-05-25,1962-05-25,8.0,8.6,14.0
1962-05-26,1962-05-26,12.0,10.0,2.0
1962-05-27,1962-05-27,0.0,11.0,3.0
1962-05-28,1962-05-28,44.0,10.4,1.0
1962-05-29,1962-05-29,33.0,10.2,7.0
1962-05-30,1962-05-30,0.0,8.4,17.0
1962-05-31,1962-05-31,53.0,7.1,50.0
1962-06-01,1962-06-01,12.0,7.7,25.0
1962-06-02,1962-06-02,81.0,7.0,10.0
1962-06-03,1962-06-03,0.0,9.2,19.0
1962-06-04,1962-06-04,0.0,9.2,7.0
1962-06-05,1962-06-05,0.0,11.9,2.0
1962-06-06,1962-06-06,0.0,12.0,9.0
1962-06-07,1962-06-07,0.0,15.5,24.0
1962-06-08,1962-06-08,0.0,15.8,15.0
1962-06-09,1962-06-09,0.0,13.0,12.0
1962-06-10,1962-06-10,43.0,14.0,8.0
1962-06-11,1962-06-11,0.0,10.4,21.0
1962-06-12,1962-06-12,0.0,11.9,5.0
1962-06-13,1962-06-13,0.0,16.3,8.0
1962-06-14,1962-06-14,0.0,20.6,6.0
1962-06-15,1962-06-15,0.0,21.3,4.0
1962-06-16,1962-06-16,0.0,19.8,12.0
1962-06-17,1962-06-17,0.0,15.9,6.0
1962-06-18,1962-06-18,0.0,20.6,13.0
1962-06-19,1962-06-19,135.0,15.8,13.0
1962-06-20,1962-06-20,0.0,16.0,40.0
1962-06-21,1962-06-21,0.0,18.1,27.0
1962-06-22,1962-06-22,0.0,18.4,20.0
1962-06-23,1962-06-23,0.0,17.3,12.0
1962-06-24,1962-06-24,0.0,15.8,34.0
1962-06-25,1962-06-25,0.0,12.2,42.0
1962-06-26,1962-06-26,99.0,11.1,5.0
1962-06-27,1962-06-27,32.0,10.3,29.0
1962-06-28,1962-06-28,70.0,10.2,49.0
1962-06-29,1962-06-29,7.0,9.9,25.0
1962-06-30,1962-06-30,2.0,10.1,15.0
1962-07-01,1962-07-01,9.0,12.3,10.0
1962-07-02,1962-07-02,67.0,10.9,29.0
1962-07-03,1962-07-03,162.0,10.4,58.0
1962-07-04,1962-07-04,447.0,10.5,34.0
1962-07-05,1962-07-05,1.0,12.3,20.0
1962-07-06,1962-07-06,58.0,10.2,34.0
1962-07-07,1962-07-07,1.0,12.3,26.0
1962-07-08,1962-07-08,0.0,11.8,7.0
1962-07-09,1962-07-09,0.0,14.6,5.0
1962-07-10,1962-07-10,0.0,18.6,17.0
1962-07-11,1962-07-11,214.0,16.4,8.0
1962-07-12,1962-07-12,47.0,13.6,17.0
1962-07-13,1962-07-13,39.0,13.0,28.0
1962-07-14,1962-07-14,2.0,13.8,9.0
1962-07-15,1962-07-15,0.0,17.5,5.0
1962-07-16,1962-07-16,0.0,16.4,4.0
1962-07-17,1962-07-17,34.0,14.7,17.0
1962-07-18,1962-07-18,5.0,14.6,13.0
1962-07-19,1962-07-19,35.0,16.6,7.0
1962-07-20,1962-07-20,12.0,17.8,10.0
1962-07-21,1962-07-21,54.0,17.8,17.0
1962-07-22,1962-07-22,10.0,16.9,33.0
1962-07-23,1962-07-23,10.0,13.2,25.0
1962-07-24,1962-07-24,0.0,13.6,8.0
1962-07-25,1962-07-25,0.0,17.4,19.0
1962-07-26,1962-07-26,158.0,16.2,3.0
1962-07-27,1962-07-27,3.0,12.3,25.0
1962-07-28,1962-07-28,40.0,14.5,15.0
1962-07-29,1962-07-29,6.0,13.8,2.0
1962-07-30,1962-07-30,0.0,15.8,0.0
1962-07-31,1962-07-31,5.0,15.7,10.0
1962-08-01,1962-08-01,0.0,16.1,21.0
1962-08-02,1962-08-02,0.0,16.8,7.0
1962-08-03,1962-08-03,20.0,18.6,9.0
1962-08-04,1962-08-04,3.0,15.8,28.0
1962-08-05,1962-08-05,0.0,15.0,23.0
1962-08-06,1962-08-06,28.0,15.4,15.0
1962-08-07,1962-08-07,48.0,15.1,58.0
1962-08-08,1962-08-08,3.0,12.8,70.0
1962-08-09,1962-08-09,1.0,13.3,24.0
1962-08-10,1962-08-10,1.0,14.4,43.0
1962-08-11,1962-08-11,0.0,17.3,43.0
1962-08-12,1962-08-12,0.0,17.4,28.0
1962-08-13,1962-08-13,0.0,14.8,20.0
1962-08-14,1962-08-14,83.0,15.2,28.0
1962-08-15,1962-08-15,1.0,16.6,42.0
1962-08-16,1962-08-16,0.0,16.5,46.0
1962-08-17,1962-08-17,117.0,15.2,22.0
1962-08-18,1962-08-18,80.0,12.6,51.0
1962-08-19,1962-08-19,0.0,12.7,43.0
1962-08-20,1962-08-20,0.0,13.9,14.0
1962-08-21,1962-08-21,27.0,14.6,25.0
1962-08-22,1962-08-22,166.0,13.4,43.0
1962-08-23,1962-08-23,108.0,14.4,48.0
1962-08-24,1962-08-24,78.0,14.4,62.0
1962-08-25,1962-08-25,17.0,13.2,62.0
1962-08-26,1962-08-26,0.0,13.8,44.0
1962-08-27,1962-08-27,2.0,14.3,66.0
1962-08-28,1962-08-28,67.0,13.8,43.0
1962-08-29,1962-08-29,9.0,14.1,35.0
1962-08-30,1962-08-30,0.0,14.0,35.0
1962-08-31,1962-08-31,0.0,11.8,39.0
1962-09-01,1962-09-01,0.0,11.4,17.0
1962-09-02,1962-09-02,0.0,13.4,13.0
1962-09-03,1962-09-03,0.0,18.4,23.0
1962-09-04,1962-09-04,73.0,17.6,30.0
1962-09-05,1962-09-05,71.0,13.3,58.0
1962-09-06,1962-09-06,184.0,15.4,50.0
1962-09-07,1962-09-07,53.0,11.5,52.0
1962-09-08,1962-09-08,66.0,10.7,51.0
1962-09-09,1962-09-09,0.0,12.0,38.0
1962-09-10,1962-09-10,11.0,16.6,38.0
1962-09-11,1962-09-11,39.0,16.4,48.0
1962-09-12,1962-09-12,49.0,14.8,66.0
1962-09-13,1962-09-13,0.0,11.2,37.0
1962-09-14,1962-09-14,0.0,9.3,19.0
1962-09-15,1962-09-15,0.0,11.9,21.0
1962-09-16,1962-09-16,0.0,11.8,37.0
1962-09-17,1962-09-17,0.0,9.0,27.0
1962-09-18,1962-09-18,1.0,8.4,10.0
1962-09-19,1962-09-19,0.0,8.6,7.0
1962-09-20,1962-09-20,3.0,8.2,17.0
1962-09-21,1962-09-21,1.0,10.2,33.0
1962-09-22,1962-09-22,4.0,10.9,27.0
1962-09-23,1962-09-23,14.0,9.6,37.0
1962-09-24,1962-09-24,0.0,11.7,8.0
1962-09-25,1962-09-25,0.0,10.8,35.0
1962-09-26,1962-09-26,0.0,12.4,42.0
1962-09-27,1962-09-27,0.0,12.4,22.0
1962-09-28,1962-09-28,0.0,11.0,18.0
1962-09-29,1962-09-29,0.0,12.0,21.0
1962-09-30,1962-09-30,5.0,14.8,32.0
1962-10-01,1962-10-01,4.0,16.2,22.0
1962-10-02,1962-10-02,0.0,18.2,25.0
1962-10-03,1962-10-03,2.0,16.9,15.0
1962-10-04,1962-10-04,3.0,15.2,28.0
1962-10-05,1962-10-05,0.0,11.9,18.0
1962-10-06,1962-10-06,1.0,11.4,8.0
1962-10-07,1962-10-07,0.0,9.6,13.0
1962-10-08,1962-10-08,0.0,10.5,35.0
1962-10-09,1962-10-09,0.0,12.8,32.0
1962-10-10,1962-10-10,0.0,11.0,16.0
1962-10-11,1962-10-11,0.0,7.6,15.0
1962-10-12,1962-10-12,0.0,9.0,20.0
1962-10-13,1962-10-13,0.0,8.4,20.0
1962-10-14,1962-10-14,6.0,8.6,27.0
1962-10-15,1962-10-15,4.0,7.3,8.0
1962-10-16,1962-10-16,12.0,10.4,22.0
1962-10-17,1962-10-17,0.0,12.0,31.0
1962-10-18,1962-10-18,2.0,12.0,49.0
